id,category_name,category_name_es,description;;
"103,Luggage Sets,Sets de Equipaje,""Envío de sets de equipaje coordinados: juegos de 2, 3 y 4 maletas de distintos tamaños en policarbonato y ABS, sets de mochila más maleta, sets con bolsa de aseo incluida y colecciones de luggage con cierre TSA.""";;
"104,Suitcases,Maletas de Viaje,""Envío de maletas de viaje: trolleys rígidos de policarbonato con 4 ruedas 360°, maletas de tela semirrígida, maletas de cabina para low cost, maletas tipo baúl grandes, maletines de mano ejecutivos y maletas infantiles con diseños de personajes.""";;
"105,Travel Accessories,Accesorios de Viaje,""Envío de accesorios de viaje: almohadas inflables y de espuma para cuello, antifaz para dormir, tapones para oídos, organizadores de maleta tipo cubo, fundas para maleta, candados con combinación y TSA, adaptadores eléctricos universales, portadocumentos y cinturones de seguridad de viaje.""";;
"106,Rain Umbrellas,Paraguas y Sombrillas,""Envío de paraguas y sombrillas: paraguas compactos plegables de apertura automática, paraguas de golf de gran tamaño, sombrillas de sol y lluvia, paraguas transparentes tipo burbuja y bastones paraguas con mango de madera.""";;
"107,Backpacks,Mochilas,""Envío de mochilas: mochilas escolares con compartimento acolchado para laptop, mochilas de senderismo y trekking con soporte lumbar, mochilas urbanas de cuero y lona, mochilas antirrobo con bolsillo oculto, mochilas tipo daypack ligeras y mochilas hidratación con manguera para ciclismo.""";;
"108,Luggage,Equipaje,""Envío de equipaje en general: maletas, bolsos de viaje, sets de equipaje, fundas protectoras para maleta, etiquetas de equipaje personalizadas, correas de seguridad y pesas de equipaje.""";;
"109,Laptop Bags,Bolsos y Maletines para Laptop,""Envío de bolsos y maletines para laptop: portafolios de cuero para ejecutivo, maletines de tela acolchados para portátil, mochilas específicas para laptop con puerto USB de carga, fundas tipo sleeve de neopreno y cuero y bolsos de mensajero con funda para laptop.""";;
"110,Men's Clothing,Ropa para Hombre,""Envío de ropa para hombre: camisas de vestir y casual de manga corta y larga, pantalones de vestir y jeans, trajes completos de chaqueta y pantalón, blazers, camisetas de cuello redondo y polo, sudaderas, chaquetas de cuero y cortavientos, ropa interior y calcetines.""";;
"112,Men's Accessories,Accesorios para Hombre,""Envío de accesorios masculinos: corbatas de seda y microfibra, corbatines, pañuelos de bolsillo, cinturones de cuero, suspensores, gemelos de acero, llaveros, billeteras de cuero y monederos.""";;
"113,Men's Watches,Relojes para Hombre,""Envío de relojes para hombre: relojes analógicos de cuarzo y automáticos, cronógrafos deportivos, relojes de buceo con resistencia al agua, smartwatches, relojes de pulsera clásicos de acero inoxidable y relojes con correa de cuero y de caucho.""";;
"114,Men's Shoes,Calzado para Hombre,""Envío de calzado masculino: zapatos de vestir Oxford y derby de cuero, mocasines, tenis deportivos y casual, botas de cuero y de trabajo con punta de acero, sandalias de verano, zapatillas de running y calzado formal para eventos.""";;
"116,Women's Clothing,Ropa para Mujer,""Envío de ropa femenina: vestidos de cocktail, casual y de playa, blusas, tops y camisas, faldas midi y mini, pantalones de vestir y casuales, jeans, leggings, ropa deportiva para yoga y gym, abrigos, chaquetas denim y ropa interior.""";;
"118,Women's Handbags,Bolsos y Carteras para Mujer,""Envío de bolsos femeninos: carteras de cuero y cuero sintético tipo tote, satchel y clutch, bolsos de cadena tipo cross-body, bolsos de diseñador, monederos de piel, mochila de cuero para mujer y bolsos de playa de paja y tela.""";;
"120,Women's Accessories,Accesorios para Mujer,""Envío de accesorios femeninos: pañuelos de seda y cachemir, chales y estolas, sombreros de paja y tela, guantes de cuero, cinturones finos de piel, lentes de sol de ojo de gato y aviador y diademas de lujo.""";;
"121,Women's Watches,Relojes para Mujer,""Envío de relojes femeninos: relojes de cuarzo con correa de malla de acero, relojes con incrustaciones de cristales Swarovski, smartwatches de moda, relojes automáticos delicados de pulsera y relojes de moda con correa intercambiable.""";;
"122,Women's Shoes,Calzado para Mujer,""Envío de calzado femenino: tacones de aguja y cuña, zapatos planos tipo ballerina y mocasín, botines de cuero y ante, botas de caña alta, tenis fashion y deportivos, sandalias con strass y calzado de plataforma.""";;
"123,Women's Jewelry,Joyería para Mujer,""Envío de joyería femenina: aretes de plata de ley y oro, collares tipo gargantilla y cadenas largas con dije, pulseras de hilo y metálicas, anillos de compromiso y de moda, sets de joyería de perlas y piedras semipreciosas y joyería artesanal de plata.""";;
"124,Kids' Furniture,Muebles para Niños,""Envío de muebles para niños: camas nido y literas de madera, escritorios de estudio con cajones, sillas ergonómicas regulables para niño, estantes para juguetes, mesitas de juego y actividades, sofás infantiles y puffs de tela.""";;
"125,Gift Cards,Tarjetas de Regalo,""Envío de tarjetas de regalo físicas: tarjetas de regalo prepagadas de tiendas, restaurantes, plataformas de streaming y servicios digitales, sobres de regalo y presentaciones especiales para obsequio.""";;
"126,Oral Care Products,Productos de Higiene Bucal,""Envío de productos de higiene bucal: cepillos de dientes eléctricos y manuales, cabezales de repuesto, pasta dental blanqueadora y con flúor, hilo dental y palillos interdentales, enjuague bucal, irrigadores orales (waterjet), raspadores de lengua, kits de blanqueamiento dental y protectores bucales.""";;
"127,Vision Products,Productos para el Cuidado de la Vista,""Envío de productos para el cuidado de la vista: lentes de contacto blandos y rígidos, soluciones limpiadoras para lentes de contacto, gafas de lectura de distintos graduados, lentes de sol con protección UV, accesorios como estuches y paños de microfibra, gotas lubricantes oftálmicas y visores de corrección.""";;
"128,Wellness & Relaxation Products,Productos de Bienestar y Relajación,""Envío de productos de bienestar: masajeadores eléctricos de cuello, espalda y pies, pistolas de masaje percutivo, cojines masajeadores con calor, difusores de aceites esenciales ultrasónicos, aceites esenciales de lavanda y eucalipto, velas aromáticas, mantas ponderadas, almohadas ortopédicas y kits de aromaterapia.""";;
"129,Baby & Child Care Products,Productos de Cuidado para Bebés y Niños,""Envío de productos de cuidado e higiene para bebés y niños: cremas hidratantes, shampoo sin lágrimas, toallitas húmedas, pañales, termómetros digitales, aspiradores nasales, kits de manicure infantil y sets de higiene completos.""";;
"130,Household Supplies,Suministros para el Hogar,""Envío de suministros para el hogar: papel de cocina, papel higiénico, bolsas de basura, esponjas y estropajos, detergente líquido y en polvo, suavizante de ropa, desengrasante multiusos, velas y focos de repuesto.""";;
"131,Health Care Products,Productos de Salud,""Envío de productos de salud: termómetros digitales, tensiómetros de brazo y muñeca, glucómetros y tiras reactivas, oxímetros de pulso, vendajes y apósitos, analgésicos y antiinflamatorios de venta libre, vitaminas y minerales, botiquín de primeros auxilios y anticonceptivos.""";;
"132,Diet & Sports Nutrition,Nutrición Deportiva y Dietética,""Envío de suplementos y nutrición deportiva: proteína de suero (whey) en polvo, caseína micelar, ganadores de masa, creatina monohidrato, pre-entrenos y BCAA, barritas proteicas, quemadores de grasa, colágeno hidrolizado, omega-3 y multivitamínicos deportivos.""";;
"133,Home Use Medical Supplies & Equipment,Equipos e Insumos Médicos para Uso en el Hogar,""Envío de equipo médico para el hogar: nebulizadores y aerocámaras, CPAP y BIPAP para apnea del sueño, camas hospitalarias plegables, sillas de ruedas manuales y motorizadas, andadores y muletas, tensiómetros, oxímetros, sillas de baño y barras de apoyo.""";;
"134,Sexual Wellness Products,Productos de Bienestar Sexual,""Envío de productos de bienestar sexual: lubricantes íntimos a base de agua y silicona, condones de distintos tipos, juguetes para adultos de silicona médica, vibradores, estimulantes tópicos, artículos de higiene íntima y kits de bienestar para pareja.""";;
"135,Health & Household,Salud y Hogar,""Envío de artículos de salud, higiene y cuidado del hogar en general, incluyendo productos de limpieza, insumos médicos básicos, suplementos y artículos de bienestar familiar.""";;
"136,Sports Nutrition Products,Productos de Nutrición Deportiva,""Envío de suplementos para deportistas: proteínas de suero, caseína, proteína vegetal, aminoácidos esenciales, creatina, pre-entrenos, recuperadores musculares, barritas energéticas, bebidas isotónicas en polvo y colágeno deportivo.""";;
"137,Stationery & Gift Wrapping Supplies,Papelería e Insumos para Envoltura de Regalos,""Envío de papelería y envoltura: cuadernos, libretas y agendas, bolígrafos y plumas, marcadores, cintas adhesivas y washi tape, folders y carpetas, papel de regalo, cajas de regalo y materiales para empaque decorativo.""";;
"138,Commercial Door Products,Productos de Puertas Comerciales,""Envío de puertas y productos para acceso comercial: puertas corredizas de acero, puertas de impacto para bodegas, puertas enrollables metálicas, manijas de palanca y pomo comerciales, cierres automáticos hidráulicos, sensores de apertura y accesorios de herraje para puerta industrial.""";;
"139,Power Transmission Products,Productos de Transmisión de Potencia,""Envío de componentes de transmisión industrial: correas de transmisión en V y dentadas, cadenas de rodillos, poleas y sprockets, acoplamientos flexibles y rígidos, reductores de velocidad, variadores de velocidad, cardanes y juntas universales.""";;
"140,Industrial Materials,Materiales Industriales,""Envío de materiales industriales: láminas de acero inoxidable, aluminio y cobre, barras redondas y cuadradas, perfiles de acero estructural, tubería de acero y PVC, planchas de policarbonato y acrílico, madera contrachapada industrial y resinas industriales.""";;
"141,Industrial Hardware,Herrajes y Ferretería Industrial,""Envío de herrajes y ferretería industrial: bisagras de acero pesado, pasadores y seguros industriales, cadenas de acero, ganchos de carga, cables de acero, polipastos manuales, grilletes y aparejo de izaje.""";;
"142,Abrasive & Finishing Products,Productos Abrasivos y de Acabado,""Envío de productos abrasivos y de acabado: discos de lija de aluminio y zirconio para amoladora, lijas de papel en distintos granos, discos de desbaste y corte, esponjas abrasivas, lana de acero, pastas de pulir y lustrar, compuestos para abrillantar y cintas abrasivas para lijadoras de banda.""";;
"143,""Industrial Adhesives, Sealants & Lubricants"",""Adhesivos, Selladores y Lubricantes Industriales"",""Envío de adhesivos y lubricantes industriales: adhesivo epóxico bicomponente, cianoacrilato industrial, sellador de silicona para alta temperatura, sellante de roscas (Loctite), grasa NLGI multiusos, aceite de corte y taladrina, desmoldante industrial y cintas de teflón.""";;
"144,Material Handling Products,Equipos para Manejo de Materiales,""Envío de equipos para manejo de materiales: patines hidráulicos manuales y eléctricos, montacargas de horquilla, carretillas de plataforma y de mano, transpaletas, contenedores metálicos y de plástico, cintas transportadoras de banda y básculas industriales de plataforma.""";;
"145,""Test, Measure & Inspect"",""Instrumentos de Medición, Prueba e Inspección"",""Envío de instrumentos de medición e inspección: multímetros digitales y analógicos, pinzas amperimétricas, osciloscopios, calibradores vernier y micrómetros, durómetros, medidores de espesor por ultrasonido, cámaras termográficas, detectores de gases y equipos de análisis de vibraciones.""";;
"146,Industrial Power & Hand Tools,Herramientas Eléctricas y Manuales Industriales,""Envío de herramientas industriales: taladros de columna, fresadoras, tornos y sierras de cinta industriales";" amoladoras angulares profesionales, llaves de impacto neumáticas e hidráulicas, cortadoras de plasma, esmeriles de banco y kits de herramientas manuales de alta resistencia.""";
"147,""Hydraulics, Pneumatics & Plumbing"",""Hidráulica, Neumática y Plomería Industrial"",""Envío de componentes hidráulicos, neumáticos y de plomería: cilindros hidráulicos, válvulas de solenoide y de control de presión, mangueras de alta presión, compresores de tornillo y de pistón, racores neumáticos, tubería de cobre y acero inoxidable, válvulas de globo y check y bombas centrífugas.""";;
"148,Filtration,Filtración Industrial,""Envío de sistemas y elementos filtrantes: filtros de cartucho y de bolsa para agua industrial, filtros HEPA para aire, separadores de agua-aceite, cartuchos para ósmosis inversa, filtros de aceite para maquinaria pesada, coalescedores y filtros de mangas para extracción de polvo.""";;
"149,Electronic Components,Componentes Electrónicos,""Envío de componentes electrónicos: resistencias, capacitores electrolíticos y cerámicos, transistores BJT y MOSFET, circuitos integrados, microcontroladores Arduino y Raspberry Pi, LEDs y displays, conectores y terminales, protoboards, módulos de relé y kits de electrónica para proyectos.""";;
"150,Lab & Scientific Products,Productos de Laboratorio y Científicos,""Envío de material de laboratorio: probetas, vasos de precipitado y matraces Erlenmeyer de vidrio borosilicatado, pipetas y micropipetas, centrífugas, microscopios ópticos y electrónicos, reactivos químicos, kits de análisis de suelo y agua, agitadores magnéticos y hornos de secado.""";;
"151,Janitorial & Sanitation Supplies,Suministros de Limpieza e Higienización,""Envío de suministros de limpieza e higienización industrial: detergentes industriales en galón, desinfectantes y sanitizantes para superficies y manos, escobas y fregonas industriales, trapeadores de microfibra, dispensadores de jabón y papel, papeleras y contenedores de residuos peligrosos, y aspiradoras industriales.""";;
"152,Occupational Health & Safety Products,Productos de Seguridad y Salud Ocupacional,""Envío de equipo de protección personal (EPP): cascos de seguridad con ratchet, lentes de seguridad panorámicos, respiradores FFP2 y FFP3, guantes de nitrilo, látex y cuero, calzado de seguridad con puntera de acero, arneses anticaídas, tapones auditivos, chalecos reflectivos y señalización de seguridad.""";;
"153,Cutting Tools,Herramientas de Corte,""Envío de herramientas de corte industrial: brocas de acero de alta velocidad (HSS) y de carburo, fresas de tungsteno, sierras circulares de carburo, cuchillas de torno, fresas de acabado, discos de corte de diamante y kits de brocas para metal, madera y concreto.""";;
"154,Fasteners,Sujetadores y Fijaciones,""Envío de sujetadores y elementos de unión: tornillos de cabeza hexagonal, allen y Phillips en acero y acero inoxidable, tuercas, arandelas, pernos de anclaje, remaches ciegos, espárragos roscados, pasadores de chaveta, grapas y grampas industriales.""";;
"155,Science Education Supplies,Materiales Educativos de Ciencias,""Envío de materiales didácticos para ciencias: kits de experimentos de química, física y biología";" microscopios escolares, globos terráqueos, maquetas del sistema solar, sets de disección, reactivos seguros para aula, imanes de neodimio y didácticos, y kits de robótica educativa.""";
"156,Food Service Equipment & Supplies,Equipos e Insumos para Servicio de Alimentos,""Envío de equipos para servicio de alimentos: hornos de convección y pizzeros comerciales, mesas de trabajo en acero inoxidable, refrigeradores verticales de exhibición, licuadoras industriales, cortadoras de fiambre, menaje de restaurante, uniformes de cocina y suministros desechables biodegradables.""";;
"157,Additive Manufacturing Products,Productos de Manufactura Aditiva e Impresión 3D,""Envío de equipos y materiales para fabricación aditiva: impresoras 3D FDM, SLA y SLS"; filamentos PLA, ABS, PETG, TPU y nylon;" resinas fotopoliméricas, bases de impresión, software de laminado (slicer), boquillas de repuesto, espátulas y kits de mantenimiento para impresora 3D."""
"158,Professional Medical Supplies,Insumos Médicos Profesionales,""Envío de insumos médicos profesionales: guantes de nitrilo y látex sin polvo, jeringas desechables, catéteres, sondas nasogástricas, equipos de venoclisis, tensiómetros profesionales, estetoscopios, electrodos desechables, agujas hipodérmicas y material de sutura.""";;
"159,Professional Dental Supplies,Insumos Dentales Profesionales,""Envío de insumos odontológicos profesionales: turbinas y contraángulos de baja velocidad, fresas de carburo y diamante, resinas compuestas y composites, adhesivos dentinarios, materiales de impresión alginato y silicona, yesos de laboratorio, eyectores desechables, baberos y artículos de esterilización.""";;
"160,Packaging & Shipping Supplies,Insumos de Empaque y Embalaje,""Envío de materiales de empaque y embalaje: cajas de cartón corrugado en distintas medidas, cintas de embalaje reforzada, plástico de burbuja en rollo, espumas de relleno, papel kraft en rollo, fleje de polipropileno, maquinas flejadoras, sobres de papel y burbuja, etiquetas adhesivas y máquinas de retractilado.""";;
"161,Retail Store Fixtures & Equipment,Mobiliario y Equipamiento para Tiendas,""Envío de mobiliario y equipo para tiendas: estanterías metálicas de supermercado, maniquíes de cuerpo completo y medio cuerpo, percheros y exhibidores de ropa, vitrinas de vidrio, mostradores de madera y melanina, sistemas de señalización para punto de venta y cajas registradoras y POS.""";;
"162,Industrial & Scientific,Industrial y Científico,""Envío de productos industriales y científicos variados: equipos de laboratorio, herramientas industriales, materiales de construcción industrial, componentes electrónicos y equipos de protección para entornos industriales y de investigación.""";;
"163,Bath Products,Artículos de Baño,""Envío de artículos de baño: toallas de algodón egipcio y bambu, juegos de toallas de baño, manos y tocador";" cortinas de baño con ganchos, alfombras de baño antideslizantes, accesorios de baño en acero inoxidable (jabonera, portarrollos, toallero), organizadores de ducha y bancos de madera.""";
"164,Bedding,Ropa de Cama,""Envío de ropa de cama: sábanas de percal y microfibra en distintos tamaños (individual, matrimonial, king), edredones y acolchados con relleno de plumas y sintético, almohadas de espuma de memoria y de plumas, protectores de colchón impermeables, colchas de quilting y mantas de polar y tejido.""";;
"165,Home Décor Products,Productos de Decoración para el Hogar,""Envío de decoración para el hogar: cojines decorativos de terciopelo y lino, tapetes y alfombras persas y modernas, velas decorativas y candelabros, marcos de fotos, floreros y centros de mesa, figuras decorativas de cerámica y resina, espejos decorativos, plantas artificiales y atrapasueños.""";;
"166,Furniture,Muebles,""Envío de muebles para el hogar: sofás de tela y cuero, mesas de comedor con sillas, camas matrimoniales y de plaza y media, chifonier y roperos, escritorios de trabajo, librerías y estanterías, sillas de oficina, sillones reclinables y muebles de jardín.""";;
"167,Household Cleaning Supplies,Artículos de Limpieza del Hogar,""Envío de artículos de limpieza doméstica: detergente líquido para ropa, suavizante de telas, quitamanchas, limpiador multiusos en spray, desengrasante de cocina, limpiavidrios, desinfectante de pisos, paste de limpiar baños, escobas, trapeadores, esponjas y bolsas de basura.""";;
"168,Seasonal Décor,Decoración Estacional y de Temporada,""Envío de decoración estacional y de temporada: adornos navideños de Navidad (esferas, figuras de Papá Noel, estrellas), árboles de Navidad artificiales, luces navideñas LED, decoración de Halloween, guirnaldas de Pascua, centros de mesa de Día de Muertos y guirnaldas de flores artificiales para primavera.""";;
"169,Home Lighting & Ceiling Fans,Iluminación y Ventiladores de Techo para el Hogar,""Envío de iluminación y ventilación para el hogar: lámparas de pie y de mesa, plafones y lámparas de techo decorativas, spots empotrables, tiras LED inteligentes, arañas de cristal, ventiladores de techo con y sin luz, ventiladores de pared y portátiles y lámparas de escritorio con LED articulado.""";;
"170,Kitchen & Dining,Cocina y Comedor,""Envío de artículos de cocina y comedor: ollas y sartenes antiadherentes y de acero inoxidable, sets de vajilla de porcelana y cerámica, cubiertos de acero inoxidable, vasos y copas de vidrio, batidoras de mano y de pie, licuadoras, procesadoras de alimentos, electrodomésticos de cocina, cuchillos de chef y tablas de picar.""";;
"171,""Heating, Cooling & Air Quality"",""Calefacción, Enfriamiento y Calidad del Aire"",""Envío de equipos de climatización y calidad del aire: aires acondicionados split, portátiles y de ventana";" calefactores eléctricos y de gas, convectores, purificadores de aire con filtro HEPA y carbón activado, humidificadores y deshumidificadores, ventiladores de torre y termostatos digitales.""";
"172,Kids' Home Store,Artículos del Hogar para Niños,""Envío de artículos del hogar diseñados para niños: muebles infantiles como escritorios y sillas pequeñas, organizadores de juguetes de colores, alfombras de juego con diseños educativos, contenedores de almacenamiento infantiles, cestos de lavandería para niños y decoración temática para habitación infantil.""";;
"173,Home Storage & Organization,Almacenamiento y Organización del Hogar,""Envío de soluciones de almacenamiento: cajas de plástico apilables con tapa, cajones de tela para armario, organizadores de closet con perchas, estanterías metálicas de garaje, contenedores herméticos para despensa, zapateros de múltiples niveles, bolsas de vacío para ropa y kits de organización para cajones de cocina.""";;
"174,Wall Art,Arte para Pared,""Envío de arte para pared: cuadros impresos en lienzo tipo canvas, pinturas al óleo originales, láminas decorativas enmarcadas, vinilos adhesivos decorativos para pared, fotografías artísticas con marco de madera, espejos de pared decorativos, tapices de tela y letras decorativas de metal y madera.""";;
"175,Vacuum Cleaners & Floor Care,Aspiradoras y Cuidado de Pisos,""Envío de aspiradoras y equipos para limpieza de pisos: aspiradoras robot con navegación láser, aspiradoras verticales sin cable inalámbricas, aspiradoras de cilindro con bolsa, aspiradoras en mojado y seco industriales, mopas de vapor eléctrica, fregadoras de pisos con batería y kits de microfibra para fregar.""";;
"176,Ironing Products,Productos de Planchado,""Envío de productos de planchado: planchas de vapor con suela cerámica y de acero inoxidable, centros de planchado con generador de vapor, vaporizadores verticales para ropa en percha, tablas de planchar acolchadas plegables, fundas de repuesto para tabla y almidón en spray.""";;
"177,Party Supplies,Suministros para Fiestas,""Envío de suministros para fiestas: vasos y platos desechables de cartón y plástico, cubiertos biodegradables, manteles de papel y tela, servilletas decoradas, invitaciones impresas, bolsas de sorpresa, piñatas, cohetes de papel, confeti y cotillón variado.""";;
"178,Pet Bird Supplies,Artículos para Aves de Compañía,""Envío de artículos para aves de compañía: jaulas de forja y acero inoxidable, comederos y bebederos para loro y canario, perlas y perchas de madera, juguetes de enriquecimiento, semillas y mezclas de alimento para loros, nidos de mimbre, vitaminas aviares y areneros.""";;
"179,Cat Supplies,Artículos para Gatos,""Envío de productos para gatos: alimento seco y húmedo para felinos, arena absorbente y aglomerante, cajas sanitarias y tapas de privacidad, rascadores de sisal y cartón, camas y cunas de peluche, juguetes de ratón y pluma, arneses y correas para gato, transportadoras y suplementos para pelaje.""";;
"180,Dog Supplies,Artículos para Perros,""Envío de artículos para perros: alimento balanceado seco y húmedo por razas y tamaños, correas de cuero y nylon, arneses y collares antipulgas, camas ortopédicas, jaulas y kennel de viaje, juguetes masticables de caucho, snacks y premios, cepillos de pelo, cortaúñas caninos y ropa para perros.""";;
"181,Fish & Aquatic Pets,Peces y Mascotas Acuáticas,""Envío de suministros para peces y mascotas acuáticas: acuarios de vidrio y acrílico en distintos litros, filtros internos y externos canister, bombas de oxigenación, calentadores de agua termostáticos, sustratos de grava y arena, plantas acuáticas artificiales, alimento en escamas y pellets y kits de prueba de agua.""";;
"182,Horse Supplies,Artículos para Caballos,""Envío de equipos y accesorios para caballos: monturas de cuero de doma y vaquera, bridas y cabezadas, cabrestos, alforjas, mantas para caballo, polo wraps, protectores de patas, casquetes de equitación, botas de montar y suplementos alimenticios equinos.""";;
"183,Reptiles & Amphibian Supplies,Artículos para Reptiles y Anfibios,""Envío de artículos para reptiles y anfibios: terrarios de vidrio con tapa ventilada, lámparas UVB y de calor, termostatos de reptiles, sustratos de corteza, turba y coco, troncos y refugios decorativos, comederos de pinzas, vitaminas y calcio en polvo, y nebulizadores para terrario húmedo.""";;
"184,Small Animal Supplies,Artículos para Animales Pequeños,""Envío de suministros para pequeños animales: jaulas y recintos para conejos, cobayas y hamsters";" ruedas de ejercicio silenciosas, bebederos de bola y comederos de tolva, substrato de virutas de madera sin cedro, bolas de heno, juguetes y tubos de exploración, camitas de algodón y vitaminas para roedores.""";
"185,Smart Home: New Smart Devices,Hogar Inteligente: Nuevos Dispositivos,""Envío de nuevos dispositivos inteligentes para el hogar: gadgets IoT de última generación, paneles de control centralizado, detectores inteligentes de humo y monóxido, sensores de movimiento y apertura de puertas y ventanas conectados a app y nuevos dispositivos del ecosistema Alexa, Google Home y Apple HomeKit.""";;
"186,Smart Home: Voice Assistants and Hubs,Hogar Inteligente: Asistentes de Voz y Hubs,""Envío de asistentes de voz y hubs inteligentes: bocinas Echo Dot, Echo y Echo Show de Amazon, Google Home Mini y Nest Hub, Apple HomePod mini, controladores centrales Zigbee y Z-Wave y bridges para integración de distintos ecosistemas.""";;
"187,Smart Home: Smart Locks and Entry,Hogar Inteligente: Cerraduras y Control de Acceso,""Envío de cerraduras y sistemas de acceso inteligentes: cerraduras digitales con huella dactilar, código PIN y Bluetooth";" porteros automáticos con video (video doorbell), lectores de tarjeta RFID, timbres inteligentes, sistemas de intercomunicación IP y kits de control de acceso para empresas y hogares.""";
"188,Smart Home: Home Entertainment,Hogar Inteligente: Entretenimiento en Casa,""Envío de equipos de entretenimiento para hogar inteligente: smart TVs con control por voz, barras de sonido compatibles con Alexa y Google, reproductores de streaming como Fire TV Stick y Chromecast, sistemas de audio multiroom y mandos universales programables.""";;
"189,Smart Home: WiFi and Networking,Hogar Inteligente: WiFi y Redes,""Envío de equipos de red para hogar inteligente: sistemas de malla Wi-Fi (mesh) como Eero, Google Nest WiFi y TP-Link Deco";" routers Wi-Fi 6 y 6E, extenders de señal, PLCs (powerline), puntos de acceso para exteriores y switches para red doméstica.""";
"190,Smart Home: Security Cameras and Systems,Hogar Inteligente: Cámaras y Sistemas de Seguridad,""Envío de cámaras y sistemas de seguridad inteligentes: cámaras IP de interior y exterior con visión nocturna y detección de movimiento, cámaras de batería inalámbricas, videoporteros, sistemas NVR con disco duro, cámaras PTZ motorizadas y kits de seguridad completos con app móvil.""";;
"191,Smart Home: Lighting,Hogar Inteligente: Iluminación,""Envío de iluminación inteligente: focos LED inteligentes compatibles con Alexa y Google (Philips Hue, LIFX, Sengled), tiras LED RGB Wi-Fi, interruptores inteligentes, paneles de luz inteligente y controladores de luz por voz y app.""";;
"192,Smart Home: Plugs and Outlets,Hogar Inteligente: Enchufes y Contactos,""Envío de enchufes y contactos inteligentes: enchufes Wi-Fi con monitoreo de consumo energético, regletas inteligentes con control individual por app, temporizadores programables, adaptadores smart de tipo europeo y americano y enchufes con puerto USB integrado.""";;
"193,Smart Home: Vacuums and Mops,Hogar Inteligente: Aspiradoras y Mopas Robóticas,""Envío de robots de limpieza inteligentes: aspiradoras robot con mapeo láser LiDAR, mopas robotizadas con depósito de agua, combos aspiradora-fregadora, bases de vaciado automático y accesorios y repuestos para robots Roomba, Roborock y Ecovacs.""";;
"194,Smart Home Thermostats - Compatibility Checker,Hogar Inteligente: Termostatos Inteligentes,""Envío de termostatos inteligentes y verificación de compatibilidad: termostatos Nest Learning, Ecobee y Honeywell Home con control por voz y app, termostatos programables digitales, sensores de habitación adicionales y guías de instalación.""";;
"195,Smart Home: Lawn and Garden,Hogar Inteligente: Jardín y Exteriores,""Envío de soluciones inteligentes para jardín: sistemas de riego inteligente por zonas con app y sensor de lluvia, cortadoras de césped robóticas, aspersores conectados, controladores de jardín Rachio y RainBird y sensores de humedad de suelo.""";;
"196,Smart Home: Other Solutions,Hogar Inteligente: Otras Soluciones,""Envío de otras soluciones inteligentes para el hogar: monitores de calidad del aire interior, sensores de agua y fugas, estaciones meteorológicas inteligentes, dispensadores automáticos de comida para mascotas y dispensadores de jabón sin contacto.""";;
"197,Smart Home - Heating & Cooling,Hogar Inteligente: Calefacción y Enfriamiento,""Envío de sistemas inteligentes de calefacción y enfriamiento: termostatos inteligentes con geolocalización, aires acondicionados portátiles con control Wi-Fi, calefactores inteligentes con programación, ventiladores de techo con control por app y kits de control de VRF inteligente.""";;
"198,Sports & Fitness,Deportes y Acondicionamiento Físico,""Envío de equipo deportivo y de fitness: mancuernas, barras y discos de pesas, kettlebells, bandas elásticas de resistencia, colchonetas de yoga y pilates, bicicletas estáticas y elípticas para casa, cintas de correr, máquinas de remo, cuerdas de saltar, guantes de box y equipos de entrenamiento funcional.""";;
"199,Outdoor Recreation,Recreación al Aire Libre,""Envío de equipo para actividades al aire libre: tiendas de campaña y sleeping bags, sillas y mesas plegables de camping, linternas y lámparas de gas, cocinas portátiles de camping, kayaks y tablas de paddle surf (SUP), mochilas de hidratación, brújulas y mapas topográficos, binoculares y equipos de escalada.""";;
"200,Sports & Outdoors,Deportes y Actividades al Aire Libre,""Envío de artículos deportivos y para exteriores en general: ropa técnica de alto rendimiento, calzado deportivo, equipos para múltiples deportes, protecciones, pelotas, raquetas, palos de golf, esquíes y artículos de recreación al aire libre.""";;
"201,Home Appliances,Electrodomésticos,""Envío de electrodomésticos para el hogar: refrigeradores de una y dos puertas, lavadoras de carga frontal y superior, secadoras de ropa, lavavajillas, microondas, hornos de convección, cocinas de gas y eléctricas, campanas de cocina y pequeños electrodomésticos.""";;
"203,Pumps & Plumbing Equipment,Bombas y Equipos de Plomería,""Envío de bombas y equipo de plomería: bombas centrífugas de agua para cisterna, bombas sumergibles, bombas dosificadoras, bombas booster de presión, medidores de agua, válvulas de bola y de mariposa, tuberías y conexiones de PVC y cobre, llaves de paso y flotadores de cisterna.""";;
"204,""Paint, Wall Treatments & Supplies"",""Pinturas, Tratamientos de Pared e Insumos"",""Envío de pinturas y tratamientos para paredes: pintura de vinilo acrílica para interior y exterior en cubeta y galón, pintura anticorrosivo, esmalte sintético, sellador para paredes, yeso y masilla corrida, papeles tapiz, lijas de pared, rodillos y brochas de pintar y cinta de enmascarar.""";;
"205,Safety & Security,Seguridad y Protección,""Envío de productos de seguridad: alarmas para hogar y negocio, detectores de humo y monóxido, cajas fuertes digitales, extintores de polvo ABC, linternas de emergencia, candados de alta seguridad, seguros adicionales para puertas y ventanas y botiquines de emergencia.""";;
